ferme_id,producteur_nom,coop_id,village,departement,region,surface_ha,annee_installation
8951,Salimata Bamba,61,Divo,Gagnoa,Gôh-Djiboua,1.0,1993
8952,Ismaël Kacou,97,Bingerville,Abidjan,Lagunes,7.19,2003
8953,Yves Traoré,55,Man,Man,Montagnes,3.4,2017
8954,Yves Koné,62,Oumé,Gagnoa,Fromager,4.81,2005
8955,Ibrahim Koné,52,Sassandra,San-Pédro,Bas-Sassandra,6.38,2006
8956,Yacouba Diabaté,70,Guiglo,Man,Montagnes,1.39,1993
8957,Kouakou Fofana,16,Divo,Gagnoa,Gôh-Djiboua,6.25,1990
8958,Yacouba Kouamé,73,Tiassalé,Agboville,Agnéby-Tiassa,1.22,2012
8959,Gaston Touré,101,Daloa,Daloa,Sassandra-Marahoué,5.94,2002
8960,Gaston Yao,73,Daloa,Daloa,Sassandra-Marahoué,10.43,2006
8961,Adjoba Coulibaly,1,Gagnoa,Gagnoa,Gôh-Djiboua,1.74,1999
8962,Gaston Fofana,18,Abidjan,Abidjan,Lagunes,2.81,2020
8963,Gaston Assé,44,Gagnoa,Gagnoa,Gôh-Djiboua,1.16,1993
8964,Salimata Traoré,36,Guiglo,Man,Montagnes,4.33,2021
8965,Koffi Soro,116,Divo,Gagnoa,Gôh-Djiboua,4.56,2018
8966,Yacouba Yao,119,Daloa,Daloa,Sassandra-Marahoué,3.31,2013
8967,Aristide Ouattara,103,Danané,Man,Montagnes,4.59,2005
8968,Yacouba Dosso,82,Tiassalé,Agboville,Agnéby-Tiassa,3.32,1991
8969,Yacouba Koné,106,Oumé,Gagnoa,Fromager,1.72,2016
8970,Didier Bamba,24,Abidjan,Abidjan,Lagunes,1.6,2009
8971,Aminata Ouattara,62,Divo,Gagnoa,Gôh-Djiboua,4.65,2000
8972,Kouadio N’Guessan,26,Toumodi,Yamoussoukro,Lacs,1.32,2002
8973,Aminata Traoré,89,Toumodi,Yamoussoukro,Lacs,1.74,2019
8974,Didier Dosso,114,Vavoua,Daloa,Sassandra-Marahoué,3.22,1990
8975,Yao Kouamé,85,Issia,Daloa,Sassandra-Marahoué,4.6,1998
8976,Adjoba Koné,28,Daloa,Daloa,Sassandra-Marahoué,4.4,1991
8977,Mariam Bamba,83,Man,Man,Montagnes,5.28,2021
8978,Kouakou Soro,57,San-Pédro,San-Pédro,Bas-Sassandra,2.81,2011
8979,Yao Diabaté,80,Vavoua,Daloa,Sassandra-Marahoué,1.27,2007
8980,Salimata N’Guessan,22,Gagnoa,Gagnoa,Gôh-Djiboua,2.14,2017
8981,Kouadio Dosso,9,Vavoua,Daloa,Sassandra-Marahoué,5.15,1990
8982,Aïcha Coulibaly,99,Ouragahio,Gagnoa,Fromager,6.24,2003
8983,Ibrahim Bamba,21,Abidjan,Abidjan,Lagunes,4.5,2018
8984,Cédric Coulibaly,12,San-Pédro,San-Pédro,Bas-Sassandra,1.52,2010
8985,Ismaël Kacou,18,Anyama,Abidjan,Lagunes,6.48,2001
8986,Abdou Coulibaly,65,Man,Man,Montagnes,2.63,2015
8987,Aminata Touré,9,Vavoua,Daloa,Sassandra-Marahoué,2.49,2018
8988,Ismaël Traoré,61,Sassandra,San-Pédro,Bas-Sassandra,2.95,1991
8989,Aristide N’Guessan,16,Sassandra,San-Pédro,Bas-Sassandra,4.81,1998
8990,Moussa Coulibaly,50,Vavoua,Daloa,Sassandra-Marahoué,1.64,2012
8991,Yacouba Kacou,109,Divo,Gagnoa,Gôh-Djiboua,2.43,2014
8992,Mariam Kouassi,32,Agboville,Agboville,Agnéby-Tiassa,3.54,1999
8993,Aïcha Touré,107,Issia,Daloa,Sassandra-Marahoué,4.63,2004
8994,Salimata Coulibaly,99,Soubré,San-Pédro,Bas-Sassandra,1.47,2016
8995,Aristide N’Guessan,105,Danané,Man,Montagnes,2.07,1999
8996,Arnaud Yao,61,Vavoua,Daloa,Sassandra-Marahoué,6.05,2012
8997,Moussa Assé,76,Oumé,Gagnoa,Fromager,3.5,1997
8998,Moussa Bamba,46,Divo,Gagnoa,Gôh-Djiboua,1.85,2017
8999,Kouadio Ouattara,87,Anyama,Abidjan,Lagunes,2.81,1995
9000,Koffi Soro,47,Lakota,Gagnoa,Gôh-Djiboua,5.82,1997
9001,Adjoba Kouassi,92,Toumodi,Yamoussoukro,Lacs,2.64,1998
9002,Cédric Dosso,27,Issia,Daloa,Sassandra-Marahoué,2.46,2018
9003,Cédric Dosso,2,Man,Man,Montagnes,1.44,2013
9004,Aya N’Guessan,103,Lakota,Gagnoa,Gôh-Djiboua,5.12,1990
9005,Gaston Kacou,48,Ouragahio,Gagnoa,Fromager,4.07,1991
9006,Mariam Dosso,8,Anyama,Abidjan,Lagunes,2.74,2018
9007,Abdou Traoré,32,Gagnoa,Gagnoa,Gôh-Djiboua,2.43,2000
9008,Kouakou Yao,31,Issia,Daloa,Sassandra-Marahoué,2.69,1990
9009,Kouadio Kacou,27,Toumodi,Yamoussoukro,Lacs,1.91,2016
9010,Arnaud Kouamé,113,Agboville,Agboville,Agnéby-Tiassa,1.86,1994
9011,Kouakou Soro,61,Issia,Daloa,Sassandra-Marahoué,3.95,1992
9012,Cédric Kacou,10,Agboville,Agboville,Agnéby-Tiassa,2.08,2012
9013,Mariam Kouamé,82,Yamoussoukro,Yamoussoukro,Lacs,3.41,1992
9014,Yacouba Soro,17,Sassandra,San-Pédro,Bas-Sassandra,2.19,2002
9015,Kouadio Traoré,114,Yamoussoukro,Yamoussoukro,Lacs,1.41,1999
9016,Salimata Dosso,28,Soubré,San-Pédro,Bas-Sassandra,1.86,1999
9017,Yacouba Traoré,61,Anyama,Abidjan,Lagunes,1.73,2003
9018,Mariam Kouamé,63,Toumodi,Yamoussoukro,Lacs,4.97,2012
9019,Aminata Koné,53,Daloa,Daloa,Sassandra-Marahoué,7.8,1995
9020,Didier Kouassi,87,Bingerville,Abidjan,Lagunes,3.76,1995
9021,Cédric Kacou,81,Tiassalé,Agboville,Agnéby-Tiassa,1.32,2008
9022,Moussa Diabaté,4,Issia,Daloa,Sassandra-Marahoué,3.2,2021
9023,Aristide Diabaté,27,Bingerville,Abidjan,Lagunes,3.43,1994
9024,Mariam Traoré,105,Danané,Man,Montagnes,2.91,2000
9025,Didier Soro,85,Agboville,Agboville,Agnéby-Tiassa,1.34,2000
9026,Yao Touré,69,Divo,Gagnoa,Gôh-Djiboua,1.94,2018
9027,Salimata Touré,45,Abidjan,Abidjan,Lagunes,0.85,2007
9028,Yacouba Assé,97,Daloa,Daloa,Sassandra-Marahoué,6.05,2011
9029,Ibrahim Soro,61,Yamoussoukro,Yamoussoukro,Lacs,2.99,2018
9030,Fatou Soro,49,Daloa,Daloa,Sassandra-Marahoué,1.31,2009
9031,Arnaud Soro,81,Issia,Daloa,Sassandra-Marahoué,1.84,1990
9032,Adjoba Assé,43,Daloa,Daloa,Sassandra-Marahoué,3.25,2000
9033,Ismaël Coulibaly,106,Issia,Daloa,Sassandra-Marahoué,0.82,2004
9034,Yves Soro,74,Daloa,Daloa,Sassandra-Marahoué,2.42,2020
9035,Yacouba Assé,117,Bingerville,Abidjan,Lagunes,2.74,1993
9036,Salimata Dosso,92,Bingerville,Abidjan,Lagunes,1.14,1991
9037,Aya Assé,98,Agboville,Agboville,Agnéby-Tiassa,3.78,2019
9038,Koffi N’Guessan,51,Oumé,Gagnoa,Fromager,0.77,2019
9039,Ismaël Ouattara,49,Daloa,Daloa,Sassandra-Marahoué,3.73,2015
9040,Kouadio Kacou,82,Divo,Gagnoa,Gôh-Djiboua,1.48,1991
9041,Abdou Soro,56,Danané,Man,Montagnes,3.26,2009
9042,Abdou Kacou,108,Vavoua,Daloa,Sassandra-Marahoué,1.7,1996
9043,Koffi Ouattara,80,Tiassalé,Agboville,Agnéby-Tiassa,1.88,2001
9044,Didier Fofana,66,San-Pédro,San-Pédro,Bas-Sassandra,2.39,2005
9045,Kouakou Kouassi,79,Ouragahio,Gagnoa,Fromager,2.33,1993
9046,Gaston Koné,34,Issia,Daloa,Sassandra-Marahoué,5.59,2015
9047,Kouakou Ouattara,6,Sassandra,San-Pédro,Bas-Sassandra,1.03,2017
9048,Aïcha N’Guessan,46,Anyama,Abidjan,Lagunes,3.73,2012
9049,Kouadio Bamba,40,Sassandra,San-Pédro,Bas-Sassandra,2.22,1997
9050,Salimata Dosso,94,Yamoussoukro,Yamoussoukro,Lacs,6.03,2002
9051,Mariam Ouattara,66,Bingerville,Abidjan,Lagunes,2.67,2000
9052,Yacouba N’Guessan,109,Tiassalé,Agboville,Agnéby-Tiassa,4.13,2017
9053,Arnaud Yao,102,Ouragahio,Gagnoa,Fromager,2.27,1990
9054,Aya Kouassi,3,Soubré,San-Pédro,Bas-Sassandra,9.67,2014
9055,Cédric Kacou,9,Guiglo,Man,Montagnes,3.62,2020
9056,Yves Assé,73,Lakota,Gagnoa,Gôh-Djiboua,1.21,2021
9057,Ibrahim Assé,118,Danané,Man,Montagnes,3.13,2007
9058,Ismaël Touré,99,Bingerville,Abidjan,Lagunes,5.55,2014
9059,Arnaud Touré,43,Vavoua,Daloa,Sassandra-Marahoué,1.89,1999
9060,Fatou Yao,88,Daloa,Daloa,Sassandra-Marahoué,3.1,1999
9061,Arnaud Kouamé,112,Issia,Daloa,Sassandra-Marahoué,2.66,1992
9062,Aristide Soro,30,Lakota,Gagnoa,Gôh-Djiboua,4.93,2010
9063,Koffi Ouattara,68,Sassandra,San-Pédro,Bas-Sassandra,5.57,1996
9064,Aya Kacou,33,Issia,Daloa,Sassandra-Marahoué,2.49,2007
9065,Yao Touré,89,Yamoussoukro,Yamoussoukro,Lacs,1.76,2007
9066,Aïcha Koné,51,Daloa,Daloa,Sassandra-Marahoué,1.78,1991
9067,Cédric Assé,24,Oumé,Gagnoa,Fromager,2.42,2001
9068,Gaston Soro,11,Ouragahio,Gagnoa,Fromager,3.34,1990
9069,Salimata Traoré,52,Sassandra,San-Pédro,Bas-Sassandra,4.08,2011
9070,Aminata Diabaté,18,Guiglo,Man,Montagnes,5.88,2010
9071,Abdou Assé,102,Tiassalé,Agboville,Agnéby-Tiassa,2.51,2006
9072,Arnaud Soro,8,Vavoua,Daloa,Sassandra-Marahoué,11.5,1991
9073,Didier Touré,64,San-Pédro,San-Pédro,Bas-Sassandra,6.8,2007
9074,Yao Traoré,107,Vavoua,Daloa,Sassandra-Marahoué,3.53,2007
9075,Aïcha Coulibaly,105,Sassandra,San-Pédro,Bas-Sassandra,3.77,1995
9076,Kouakou Fofana,48,Guiglo,Man,Montagnes,2.64,2008
9077,Ibrahim N’Guessan,91,Ouragahio,Gagnoa,Fromager,3.7,2011
9078,Arnaud Bamba,101,Ouragahio,Gagnoa,Fromager,3.77,2006
9079,Aïcha Bamba,17,Bingerville,Abidjan,Lagunes,0.68,2021
9080,Ismaël Kacou,85,Issia,Daloa,Sassandra-Marahoué,3.5,2002
9081,Kouadio Fofana,39,Gagnoa,Gagnoa,Gôh-Djiboua,3.2,1990
9082,Ibrahim Kouassi,85,Man,Man,Montagnes,2.53,2001
9083,Aya Ouattara,29,Ouragahio,Gagnoa,Fromager,7.1,2002
9084,Ismaël Kouamé,76,Gagnoa,Gagnoa,Gôh-Djiboua,1.42,2003
9085,Fatou Assé,113,Toumodi,Yamoussoukro,Lacs,3.63,2020
9086,Aya Coulibaly,23,Man,Man,Montagnes,2.06,2014
9087,Abdou Ouattara,39,Soubré,San-Pédro,Bas-Sassandra,1.16,2000
9088,Ismaël Bamba,91,Bingerville,Abidjan,Lagunes,4.23,2010
9089,Kouakou Koné,29,Bingerville,Abidjan,Lagunes,3.56,2007
9090,Arnaud Traoré,61,Oumé,Gagnoa,Fromager,1.96,2021
9091,Moussa Kouamé,47,Abidjan,Abidjan,Lagunes,1.31,2003
9092,Aristide Bamba,96,Soubré,San-Pédro,Bas-Sassandra,2.82,1993
9093,Aïcha Diabaté,10,Daloa,Daloa,Sassandra-Marahoué,3.01,1995
9094,Kouadio N’Guessan,101,Yamoussoukro,Yamoussoukro,Lacs,4.99,2009
9095,Ismaël Traoré,59,Daloa,Daloa,Sassandra-Marahoué,1.6,2011
9096,Arnaud Dosso,92,Yamoussoukro,Yamoussoukro,Lacs,1.15,2010
9097,Yves Ouattara,64,Lakota,Gagnoa,Gôh-Djiboua,3.56,2000
9098,Abdou Fofana,20,Sassandra,San-Pédro,Bas-Sassandra,3.21,1999
9099,Mariam Kacou,119,Soubré,San-Pédro,Bas-Sassandra,2.66,2010
9100,Kouadio Ouattara,118,Sassandra,San-Pédro,Bas-Sassandra,1.66,2008
9101,Yacouba N’Guessan,59,Issia,Daloa,Sassandra-Marahoué,7.38,1992
9102,Yao Dosso,95,Agboville,Agboville,Agnéby-Tiassa,4.24,2016
9103,Ismaël N’Guessan,94,Agboville,Agboville,Agnéby-Tiassa,7.11,2013
9104,Koffi Diabaté,32,Issia,Daloa,Sassandra-Marahoué,3.57,2006
9105,Salimata Dosso,107,Daloa,Daloa,Sassandra-Marahoué,1.14,2021
9106,Fatou Coulibaly,18,Toumodi,Yamoussoukro,Lacs,1.8,2001
9107,Didier Traoré,91,Oumé,Gagnoa,Fromager,1.61,2003
9108,Koffi Yao,60,Toumodi,Yamoussoukro,Lacs,2.49,2009
9109,Kouadio Ouattara,48,Bingerville,Abidjan,Lagunes,4.16,2002
9110,Adjoba Kouassi,113,Soubré,San-Pédro,Bas-Sassandra,2.73,2013
9111,Adjoba Touré,25,Ouragahio,Gagnoa,Fromager,1.5,2008
9112,Ismaël Diabaté,89,Issia,Daloa,Sassandra-Marahoué,4.15,1994
9113,Aminata Kouassi,94,Tiassalé,Agboville,Agnéby-Tiassa,4.74,1991
9114,Cédric Soro,10,Oumé,Gagnoa,Fromager,5.1,2014
9115,Aristide Diabaté,99,Anyama,Abidjan,Lagunes,5.16,1992
9116,Gaston Touré,78,Gagnoa,Gagnoa,Gôh-Djiboua,3.56,2007
9117,Ismaël Kacou,115,Tiassalé,Agboville,Agnéby-Tiassa,4.94,2011
9118,Aïcha Kacou,99,Anyama,Abidjan,Lagunes,1.25,2003
9119,Mariam Koné,88,San-Pédro,San-Pédro,Bas-Sassandra,1.46,1990
9120,Yao Soro,91,Bingerville,Abidjan,Lagunes,1.66,1997
9121,Kouakou Diabaté,23,Tiassalé,Agboville,Agnéby-Tiassa,6.03,2004
9122,Aïcha Touré,60,San-Pédro,San-Pédro,Bas-Sassandra,1.14,2021
9123,Fatou Ouattara,12,Gagnoa,Gagnoa,Gôh-Djiboua,2.42,1997
9124,Mariam Ouattara,5,Issia,Daloa,Sassandra-Marahoué,3.25,2004
9125,Fatou N’Guessan,29,Oumé,Gagnoa,Fromager,3.01,2018
9126,Yao Dosso,8,Gagnoa,Gagnoa,Gôh-Djiboua,4.16,2015
9127,Arnaud Yao,101,Lakota,Gagnoa,Gôh-Djiboua,1.69,2017
9128,Abdou Koné,56,Bingerville,Abidjan,Lagunes,4.74,2013
9129,Ismaël Soro,11,Gagnoa,Gagnoa,Gôh-Djiboua,2.81,2002
9130,Moussa Bamba,18,Danané,Man,Montagnes,2.82,2017
9131,Aristide Bamba,83,Guiglo,Man,Montagnes,3.89,2001
9132,Salimata N’Guessan,72,Agboville,Agboville,Agnéby-Tiassa,1.01,1992
9133,Aïcha Kacou,65,Lakota,Gagnoa,Gôh-Djiboua,3.14,2009
9134,Aminata N’Guessan,40,Tiassalé,Agboville,Agnéby-Tiassa,1.79,2000
9135,Moussa Kouassi,74,Man,Man,Montagnes,3.35,2003
9136,Kouakou Koné,20,Agboville,Agboville,Agnéby-Tiassa,3.71,2009
9137,Aïcha Assé,29,Anyama,Abidjan,Lagunes,4.64,2021
9138,Kouakou Koné,110,Agboville,Agboville,Agnéby-Tiassa,4.01,1993
9139,Aya N’Guessan,67,Toumodi,Yamoussoukro,Lacs,0.57,2007
9140,Mariam Assé,81,Daloa,Daloa,Sassandra-Marahoué,2.86,1996
9141,Fatou Bamba,20,Guiglo,Man,Montagnes,1.82,2014
9142,Kouakou Coulibaly,39,Man,Man,Montagnes,3.41,2009
9143,Mariam Dosso,61,Guiglo,Man,Montagnes,4.63,2003
9144,Yves Ouattara,3,Vavoua,Daloa,Sassandra-Marahoué,3.63,2021
9145,Abdou Touré,90,Man,Man,Montagnes,6.46,1999
9146,Aminata Diabaté,1,Agboville,Agboville,Agnéby-Tiassa,3.57,1995
9147,Yves Assé,44,Ouragahio,Gagnoa,Fromager,3.04,2002
9148,Kouadio Kouamé,33,Tiassalé,Agboville,Agnéby-Tiassa,6.16,1992
9149,Ibrahim Kouamé,31,Soubré,San-Pédro,Bas-Sassandra,1.44,2000
9150,Abdou Yao,2,Tiassalé,Agboville,Agnéby-Tiassa,2.95,2019
9151,Aminata Diabaté,9,Danané,Man,Montagnes,7.07,2012
9152,Kouadio Fofana,53,Yamoussoukro,Yamoussoukro,Lacs,1.97,1993
9153,Aminata Coulibaly,28,Soubré,San-Pédro,Bas-Sassandra,4.59,1999
9154,Ismaël Assé,42,Daloa,Daloa,Sassandra-Marahoué,2.24,2012
9155,Kouadio Diabaté,105,Guiglo,Man,Montagnes,1.88,1992
9156,Gaston Coulibaly,1,Vavoua,Daloa,Sassandra-Marahoué,3.77,2018
9157,Didier Traoré,83,San-Pédro,San-Pédro,Bas-Sassandra,6.33,2019
9158,Mariam Traoré,79,Anyama,Abidjan,Lagunes,3.32,1990
9159,Mariam Koné,79,Yamoussoukro,Yamoussoukro,Lacs,8.76,2010
9160,Gaston N’Guessan,6,Oumé,Gagnoa,Fromager,1.58,2018
9161,Aïcha Bamba,108,Oumé,Gagnoa,Fromager,2.38,2005
9162,Adjoba Kouamé,104,Man,Man,Montagnes,2.66,1996
9163,Aminata Bamba,115,Yamoussoukro,Yamoussoukro,Lacs,4.25,1993
9164,Adjoba Touré,96,Danané,Man,Montagnes,2.55,2001
9165,Salimata Assé,22,Ouragahio,Gagnoa,Fromager,8.35,1996
9166,Gaston Bamba,54,Toumodi,Yamoussoukro,Lacs,2.14,2010
9167,Kouakou Yao,65,Soubré,San-Pédro,Bas-Sassandra,2.35,2010
9168,Aminata Yao,13,Abidjan,Abidjan,Lagunes,4.87,2008
9169,Salimata Fofana,48,Guiglo,Man,Montagnes,3.47,2019
9170,Aïcha Soro,67,San-Pédro,San-Pédro,Bas-Sassandra,1.97,2000
9171,Aminata N’Guessan,9,Vavoua,Daloa,Sassandra-Marahoué,2.18,1991
9172,Aïcha Fofana,3,Issia,Daloa,Sassandra-Marahoué,1.25,2008
9173,Aminata Traoré,116,Anyama,Abidjan,Lagunes,4.2,1992
9174,Aminata Kouassi,109,Gagnoa,Gagnoa,Gôh-Djiboua,2.36,2007
9175,Salimata Fofana,24,San-Pédro,San-Pédro,Bas-Sassandra,1.77,2004
9176,Cédric Bamba,65,Sassandra,San-Pédro,Bas-Sassandra,1.38,2009
9177,Ibrahim Kacou,15,Anyama,Abidjan,Lagunes,0.79,1995
9178,Kouakou Assé,106,Daloa,Daloa,Sassandra-Marahoué,3.06,1995
9179,Arnaud Traoré,4,Tiassalé,Agboville,Agnéby-Tiassa,1.98,2005
9180,Moussa Diabaté,33,Abidjan,Abidjan,Lagunes,2.99,2021
9181,Cédric Assé,94,Toumodi,Yamoussoukro,Lacs,3.05,2004
9182,Yao Dosso,65,Yamoussoukro,Yamoussoukro,Lacs,6.57,1994
9183,Ismaël Bamba,33,Abidjan,Abidjan,Lagunes,4.45,2019
9184,Kouakou Dosso,33,Vavoua,Daloa,Sassandra-Marahoué,2.68,2005
9185,Arnaud N’Guessan,49,Soubré,San-Pédro,Bas-Sassandra,3.82,2000
9186,Koffi Touré,81,Toumodi,Yamoussoukro,Lacs,5.78,1999
9187,Aristide Ouattara,16,Vavoua,Daloa,Sassandra-Marahoué,3.96,2008
9188,Kouadio Assé,18,Danané,Man,Montagnes,7.1,2018
9189,Aminata Kacou,95,Guiglo,Man,Montagnes,2.19,2020
9190,Yao Soro,59,Soubré,San-Pédro,Bas-Sassandra,1.03,2004
9191,Cédric Diabaté,60,Daloa,Daloa,Sassandra-Marahoué,5.22,2010
9192,Ibrahim Yao,17,Gagnoa,Gagnoa,Gôh-Djiboua,4.15,2007
9193,Yves Fofana,50,Divo,Gagnoa,Gôh-Djiboua,0.88,2020
9194,Adjoba Diabaté,77,Issia,Daloa,Sassandra-Marahoué,4.08,2020
9195,Aminata Bamba,108,Anyama,Abidjan,Lagunes,3.37,1991
9196,Yao Assé,48,Vavoua,Daloa,Sassandra-Marahoué,1.73,2010
9197,Yacouba Fofana,74,Divo,Gagnoa,Gôh-Djiboua,1.72,2016
9198,Kouadio Kouassi,49,Agboville,Agboville,Agnéby-Tiassa,5.19,1992
9199,Koffi Yao,99,Guiglo,Man,Montagnes,5.15,2009
9200,Mariam Traoré,27,Anyama,Abidjan,Lagunes,2.72,2007
9201,Aïcha Koné,19,Soubré,San-Pédro,Bas-Sassandra,0.82,2009
9202,Ibrahim Koné,76,San-Pédro,San-Pédro,Bas-Sassandra,2.1,1990
9203,Fatou Fofana,71,Issia,Daloa,Sassandra-Marahoué,8.38,1991
9204,Fatou Traoré,7,Agboville,Agboville,Agnéby-Tiassa,3.65,2018
9205,Salimata N’Guessan,107,San-Pédro,San-Pédro,Bas-Sassandra,5.83,2021
9206,Ismaël Dosso,82,Danané,Man,Montagnes,6.85,2009
9207,Aïcha Koné,112,Man,Man,Montagnes,3.48,2018
9208,Aminata Kouamé,88,Abidjan,Abidjan,Lagunes,3.46,2000
9209,Koffi Yao,29,San-Pédro,San-Pédro,Bas-Sassandra,5.11,2007
9210,Aminata Diabaté,25,Abidjan,Abidjan,Lagunes,2.37,2000
9211,Adjoba Traoré,95,Divo,Gagnoa,Gôh-Djiboua,3.34,2004
9212,Arnaud Kacou,70,Anyama,Abidjan,Lagunes,3.69,2001
9213,Kouakou Coulibaly,37,Lakota,Gagnoa,Gôh-Djiboua,3.55,2015
9214,Moussa Koné,69,Abidjan,Abidjan,Lagunes,3.16,2003
9215,Abdou Traoré,113,Toumodi,Yamoussoukro,Lacs,1.13,1993
9216,Yves Kouassi,66,Danané,Man,Montagnes,3.49,2005
9217,Cédric Koné,12,Daloa,Daloa,Sassandra-Marahoué,3.02,2007
9218,Arnaud Ouattara,82,Bingerville,Abidjan,Lagunes,4.05,2017
9219,Ibrahim Bamba,19,Man,Man,Montagnes,4.02,2000
9220,Aïcha Ouattara,52,Ouragahio,Gagnoa,Fromager,2.87,2004
9221,Arnaud Soro,11,San-Pédro,San-Pédro,Bas-Sassandra,3.43,2008
9222,Aya Kouamé,61,Ouragahio,Gagnoa,Fromager,3.87,1991
9223,Mariam N’Guessan,116,San-Pédro,San-Pédro,Bas-Sassandra,3.22,1995
9224,Gaston Koné,87,Tiassalé,Agboville,Agnéby-Tiassa,1.75,1996
9225,Yao N’Guessan,79,Issia,Daloa,Sassandra-Marahoué,3.56,1993
9226,Ibrahim Dosso,86,Lakota,Gagnoa,Gôh-Djiboua,5.01,2021
9227,Adjoba Koné,22,Soubré,San-Pédro,Bas-Sassandra,3.64,2012
9228,Abdou Assé,73,Abidjan,Abidjan,Lagunes,5.27,2011
9229,Aïcha Kacou,56,Agboville,Agboville,Agnéby-Tiassa,2.65,2000
9230,Ismaël Koné,114,Soubré,San-Pédro,Bas-Sassandra,1.83,2021
9231,Adjoba Bamba,18,Ouragahio,Gagnoa,Fromager,1.72,2009
9232,Aya Ouattara,112,Vavoua,Daloa,Sassandra-Marahoué,5.11,2013
9233,Aristide Diabaté,99,San-Pédro,San-Pédro,Bas-Sassandra,1.08,2014
9234,Gaston Ouattara,11,Sassandra,San-Pédro,Bas-Sassandra,3.2,2003
9235,Koffi Traoré,118,Gagnoa,Gagnoa,Gôh-Djiboua,1.94,1991
9236,Aya Kacou,62,Gagnoa,Gagnoa,Gôh-Djiboua,2.95,2002
9237,Kouakou Soro,13,Vavoua,Daloa,Sassandra-Marahoué,2.58,2007
9238,Aya Ouattara,88,Soubré,San-Pédro,Bas-Sassandra,1.14,2021
9239,Salimata Kouamé,110,Bingerville,Abidjan,Lagunes,3.24,2004
9240,Adjoba Traoré,13,Danané,Man,Montagnes,4.66,2018
9241,Kouadio Kacou,29,Soubré,San-Pédro,Bas-Sassandra,2.94,1993
9242,Yves Soro,29,Sassandra,San-Pédro,Bas-Sassandra,4.14,2019
9243,Yao Assé,53,Ouragahio,Gagnoa,Fromager,1.98,2019
9244,Aya Kouassi,72,Abidjan,Abidjan,Lagunes,4.55,1998
9245,Abdou N’Guessan,16,Soubré,San-Pédro,Bas-Sassandra,0.94,2011
9246,Aristide Touré,47,Sassandra,San-Pédro,Bas-Sassandra,1.8,1996
9247,Koffi Kouassi,93,Issia,Daloa,Sassandra-Marahoué,1.75,2009
9248,Fatou Ouattara,31,Abidjan,Abidjan,Lagunes,3.14,2008
9249,Ismaël Fofana,101,Man,Man,Montagnes,2.2,2018
9250,Gaston Fofana,41,Divo,Gagnoa,Gôh-Djiboua,1.19,2016
9251,Yves Coulibaly,118,Vavoua,Daloa,Sassandra-Marahoué,2.81,2017
9252,Yacouba Kacou,52,Abidjan,Abidjan,Lagunes,4.29,2005
9253,Salimata Yao,34,Lakota,Gagnoa,Gôh-Djiboua,5.37,2002
9254,Abdou Touré,89,Lakota,Gagnoa,Gôh-Djiboua,2.93,2009
9255,Aminata Kouamé,81,Oumé,Gagnoa,Fromager,4.16,2021
9256,Adjoba Bamba,86,San-Pédro,San-Pédro,Bas-Sassandra,3.95,2021
9257,Yves Kacou,78,Tiassalé,Agboville,Agnéby-Tiassa,2.64,2005
9258,Yacouba Touré,107,Daloa,Daloa,Sassandra-Marahoué,3.43,1998
9259,Aïcha Kouassi,98,Ouragahio,Gagnoa,Fromager,4.02,2006
9260,Ibrahim Traoré,76,Divo,Gagnoa,Gôh-Djiboua,1.42,2008
9261,Yao Kouamé,119,Bingerville,Abidjan,Lagunes,5.11,1991
9262,Adjoba Dosso,28,Ouragahio,Gagnoa,Fromager,2.09,2015
9263,Abdou Fofana,113,Agboville,Agboville,Agnéby-Tiassa,3.33,2021
9264,Aminata Bamba,2,Abidjan,Abidjan,Lagunes,1.87,1991
9265,Yves Coulibaly,12,Yamoussoukro,Yamoussoukro,Lacs,2.21,2011
9266,Moussa Kouamé,4,Lakota,Gagnoa,Gôh-Djiboua,2.71,1993
9267,Yao Touré,49,Sassandra,San-Pédro,Bas-Sassandra,5.99,2002
9268,Aminata Soro,31,Danané,Man,Montagnes,6.58,1999
9269,Aristide Bamba,1,Oumé,Gagnoa,Fromager,2.45,2009
9270,Aïcha Assé,79,Sassandra,San-Pédro,Bas-Sassandra,2.05,2013
9271,Ismaël Dosso,32,Man,Man,Montagnes,2.46,1992
9272,Kouadio Soro,105,Bingerville,Abidjan,Lagunes,2.96,2021
9273,Aïcha Diabaté,65,Guiglo,Man,Montagnes,0.89,1990
9274,Kouakou Soro,44,Bingerville,Abidjan,Lagunes,6.21,2010
9275,Salimata Kouassi,94,Guiglo,Man,Montagnes,4.92,2012
9276,Moussa Coulibaly,24,Anyama,Abidjan,Lagunes,5.75,2015
9277,Adjoba Dosso,57,San-Pédro,San-Pédro,Bas-Sassandra,3.12,1995
9278,Moussa Traoré,65,Yamoussoukro,Yamoussoukro,Lacs,2.91,2011
9279,Yacouba Kouassi,20,Daloa,Daloa,Sassandra-Marahoué,2.35,2020
9280,Yves Kouassi,84,Ouragahio,Gagnoa,Fromager,1.54,2010
9281,Kouakou Kouassi,45,Danané,Man,Montagnes,3.63,2009
9282,Salimata Ouattara,104,Gagnoa,Gagnoa,Gôh-Djiboua,6.62,1996
9283,Aristide Yao,95,Agboville,Agboville,Agnéby-Tiassa,3.49,1997
9284,Yacouba Traoré,70,Gagnoa,Gagnoa,Gôh-Djiboua,2.45,1991
